IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127853688
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127678924
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127476735
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127250933
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",126993858
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",126662472
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",126255866
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",125791677
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",125244761
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",124612531
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",123951692
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",123294513
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",122631432
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",121960408
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",121282488
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",120600599
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",119912238
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",119217097
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",118514802
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",82,"2031",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",117805680
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",83,"2032",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",117090083
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",84,"2033",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",116368193
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",85,"2034",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",115641078
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",114907059
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",114164956
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",113416742
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",112664566
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",111910717
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",111157202
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",110405207
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",93,"2042",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",109654640
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",94,"2043",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",108903960
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",95,"2044",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",108155545
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",107412293
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",106674353
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",98,"2047",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",105942538
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",99,"2048",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",105216619
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",100,"2049",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",104497283
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",101,"2050",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",103784357
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",102,"2051",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",103076686
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",103,"2052",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",102373741
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",104,"2053",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",101672960
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",105,"2054",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",100969712
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",106,"2055",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",100261155
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",107,"2056",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",99547978
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",108,"2057",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",98829213
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",109,"2058",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",98103898
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",110,"2059",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",97371456
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",111,"2060",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",96631457
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",112,"2061",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",95885919
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",113,"2062",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",95135942
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",114,"2063",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",94381509
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",115,"2064",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",93622768
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",116,"2065",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",92862515
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",117,"2066",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",92104053
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",118,"2067",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",91348808
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",119,"2068",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",90601494
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",120,"2069",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",89863719
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",121,"2070",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",89136819
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",11,"1960",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9319283
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",12,"1961",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9639302
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",13,"1962",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9959414
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",14,"1963",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10277790
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",15,"1964",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10590935
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",16,"1965",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10897644
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",17,"1966",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11197568
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",18,"1967",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11491228
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",19,"1968",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11777849
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",20,"1969",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12042478
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",21,"1970",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12265305
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",22,"1971",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12444338
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",23,"1972",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12611997
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",24,"1973",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12789985
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",25,"1974",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12972498
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",26,"1975",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13158943
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",27,"1976",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13346173
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",28,"1977",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13543521
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",29,"1978",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13750292
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",30,"1979",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13957795
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",31,"1980",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14172711
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",32,"1981",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14397391
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",33,"1982",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14634179
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",34,"1983",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14885966
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",35,"1984",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15147590
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",36,"1985",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15413315
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",37,"1986",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15721289
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",38,"1987",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16072478
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",39,"1988",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16430590
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",40,"1989",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16704993
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16866563
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16993792
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17043417
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16979697
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16747151
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16434324
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16144248
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15820432
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15474255
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15256255
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15236253
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15281285
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15338963
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15416712
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15521923
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15656249
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15822748
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16006136
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16196517
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16402369
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16627837
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16864918
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17102865
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17345732
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17592298
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17835909
